,Street,City,State,Zip,Census Tract,Census Block,GEOID
3305,NA,Chicago,IL,,,,
3306,NA,Chicago,IL,,,,
3307,NA,Chicago,IL,,,,
3308,NA,Chicago,IL,,,,
3309,NA,Chicago,IL,,,,
3310,NA,Chicago,IL,,,,
3311,NA,Chicago,IL,,,,
3312,NA,Chicago,IL,,,,
3313,NA,Chicago,IL,,,,
3314,NA,Chicago,IL,,,,
3315,NA,Chicago,IL,,,,
3316,NA,Chicago,IL,,,,
3317,NA,Chicago,IL,,,,
3318,NA,Chicago,IL,,,,
3319,NA,Chicago,IL,,,,
3320,1121 W COLUMBIA AVE,Chicago,IL,60626,,,170310104003
3321,NA,Chicago,IL,,,,
3322,NA,Chicago,IL,,,,
3323,NA,Chicago,IL,,,,
3324,NA,Chicago,IL,,,,
3325,NA,Chicago,IL,,,,
3326,NA,Chicago,IL,,,,
3327,NA,Chicago,IL,,,,
3328,NA,Chicago,IL,,,,
3329,1111 W NORTH SHORE AVE,Chicago,IL,60626,,,170310104003
3330,1052 W ALBION AVE,Chicago,IL,60626,,,170310104003
3331,1034 W ALBION AVE,Chicago,IL,60626,,,170310104003
3332,NA,Chicago,IL,,,,
3333,NA,Chicago,IL,,,,
3334,NA,Chicago,IL,,,,
3335,NA,Chicago,IL,,,,
3336,NA,Chicago,IL,,,,
3337,6577 N WINTHROP AVE,Chicago,IL,60626,,,170310104003
3338,1051 W ALBION AVE,Chicago,IL,60626,,,170310104003
3339,NA,Chicago,IL,,,,
3340,NA,Chicago,IL,,,,
3341,6321 N CANFIELD AVE,Chicago,IL,60631,,,170311004001
3342,6313 N CANFIELD AVE,Chicago,IL,60631,,,170311004001
3343,7743 W HORTENSE AVE,Chicago,IL,60631,,,170311004001
3344,7737 W HORTENSE AVE,Chicago,IL,60631,,,170311004001
3345,6243 N CANFIELD AVE,Chicago,IL,60631,,,170311004001
3346,7755 W PALATINE AVE,Chicago,IL,60631,,,170311004001
3347,6222 N OZANAM AVE,Chicago,IL,60631,,,170311004001
3348,6205 N OZANAM AVE,Chicago,IL,60631,,,170311004001
3349,7736 W HORTENSE AVE,Chicago,IL,60631,,,170311004001
3350,7723 W DEVON AVE,Chicago,IL,60631,,,170311004001
3351,7712 W HORTENSE AVE,Chicago,IL,60631,,,170311004001
3352,7631 W DEVON AVE,Chicago,IL,60631,,,170311004001
3353,7632 W HORTENSE AVE,Chicago,IL,60631,,,170311004001
3354,7626 W HORTENSE AVE,Chicago,IL,60631,,,170311004001
3355,7730 W PALATINE AVE,Chicago,IL,60631,,,170311004001
3356,7708 W PALATINE AVE,Chicago,IL,60631,,,170311004001
3357,6304 N OVERHILL AVE,Chicago,IL,60631,,,170311004001
3358,7642 W PALATINE AVE,Chicago,IL,60631,,,170311004001
3359,7626 W PALATINE AVE,Chicago,IL,60631,,,170311004001
3360,7618 W PALATINE AVE,Chicago,IL,60631,,,170311004001
3361,7721 W PALATINE AVE,Chicago,IL,60631,,,170311004001
3362,7711 W PALATINE AVE,Chicago,IL,60631,,,170311004001
3363,7700 W CLARENCE AVE,Chicago,IL,60631,,,170311004001
3364,7607 W PALATINE AVE,Chicago,IL,60631,,,170311004001
3365,7623 W PALATINE AVE,Chicago,IL,60631,,,170311004001
3366,7614 W CLARENCE AVE,Chicago,IL,60631,,,170311004001
3367,7649 W CLARENCE AVE,Chicago,IL,60631,,,170311004001
3368,7618 W MYRTLE AVE,Chicago,IL,60631,,,170311004001
3369,6170 N OVERHILL AVE,Chicago,IL,60631,,,170311004001
3370,7712 W TALCOTT AVE,Chicago,IL,60631,,,170311004001
3371,7726 W TALCOTT AVE,Chicago,IL,60631,,,170311004001
3372,7633 W MYRTLE AVE,Chicago,IL,60631,,,170311004001
3373,6167 N OVERHILL AVE,Chicago,IL,60631,,,170311004001
3374,7633 W EVERELL AVE,Chicago,IL,60631,,,170311004001
3375,7621 W MYRTLE AVE,Chicago,IL,60631,,,170311004001
3376,7617 W MYRTLE AVE,Chicago,IL,60631,,,170311004001
3377,7611 W MYRTLE AVE,Chicago,IL,60631,,,170311004001
3378,6112 N ORIOLE AVE,Chicago,IL,60631,,,170311004001
3379,7639 W EVERELL AVE,Chicago,IL,60631,,,170311004001
3380,6167 N CANFIELD AVE,Chicago,IL,60631,,,170311004002
3381,6133 N CANFIELD AVE,Chicago,IL,60631,,,170311004002
3382,6107 N CANFIELD AVE,Chicago,IL,60631,,,170311004002
3383,6159 N OZANAM AVE,Chicago,IL,60631,,,170311004002
3384,7752 W HOOD AVE,Chicago,IL,60631,,,170311004002
3385,7739 W HOOD AVE,Chicago,IL,60631,,,170311004002
3386,6110 N OZARK AVE,Chicago,IL,60631,,,170311004002
3387,6153 N OZARK AVE,Chicago,IL,60631,,,170311004002
3388,7743 W GLENLAKE AVE,Chicago,IL,60631,,,170311004002
3389,7717 W TALCOTT AVE,Chicago,IL,60631,,,170311004002
3390,6116 N OVERHILL AVE,Chicago,IL,60631,,,170311004002
3391,6100 N OVERHILL AVE,Chicago,IL,60631,,,170311004002
3392,6038 N OVERHILL AVE,Chicago,IL,60631,,,170311004002
3393,7716 W PETERSON AVE,Chicago,IL,60631,,,170311004002
3394,7662 W PETERSON AVE,Chicago,IL,60631,,,170311004002
3395,6115 N OTTAWA AVE,Chicago,IL,60631,,,170311004002
3396,6057 N OTTAWA AVE,Chicago,IL,60631,,,170311004002
3397,7634 W NORWOOD ST,Chicago,IL,60631,,,170311004002
3398,6107 N OVERHILL AVE,Chicago,IL,60631,,,170311004002
3399,6069 N OVERHILL AVE,Chicago,IL,60631,,,170311004002
3400,6062 N OTTAWA AVE,Chicago,IL,60631,,,170311004002
3401,6051 N OLYMPIA AVE,Chicago,IL,60631,,,170311004002
3402,6043 N OLYMPIA AVE,Chicago,IL,60631,,,170311004002
3403,6025 N OLYMPIA AVE,Chicago,IL,60631,,,170311004002
3404,6056 N ORIOLE AVE,Chicago,IL,60631,,,170311004002
3405,6042 N ORIOLE AVE,Chicago,IL,60631,,,170311004002
3406,6036 N ORIOLE AVE,Chicago,IL,60631,,,170311004002
3407,6014 N ORIOLE AVE,Chicago,IL,60631,,,170311004002
3408,6030 N OZANAM AVE,Chicago,IL,60631,,,170311004002
3409,7744 W NORWOOD ST,Chicago,IL,60631,,,170311004002
3410,7730 W NORWOOD ST,Chicago,IL,60631,,,170311004002
3411,7733 W NORWOOD ST,Chicago,IL,60631,,,170311004002
3412,7735 W NORWOOD ST,Chicago,IL,60631,,,170311004002
3413,7745 W NORWOOD ST,Chicago,IL,60631,,,170311004002
3414,6017 N OZANAM AVE,Chicago,IL,60631,,,170311004002
3415,7539 W DEVON AVE,Chicago,IL,60631,,,170311003005
3416,7561 W HORTENSE AVE,Chicago,IL,60631,,,170311003005
3417,6310 N OKETO AVE,Chicago,IL,60631,,,170311003005
3418,6325 N OLCOTT AVE,Chicago,IL,60631,,,170311003005
3419,6352 N ODELL AVE,Chicago,IL,60631,,,170311003005
3420,6336 N ODELL AVE,Chicago,IL,60631,,,170311003005
3421,6318 N ODELL AVE,Chicago,IL,60631,,,170311003005
3422,6333 N ODELL AVE,Chicago,IL,60631,,,170310903001
3423,7276 W PALATINE AVE,Chicago,IL,60631,,,170310903001
3424,7240 W PALATINE AVE,Chicago,IL,60631,,,170310903001
3425,NA,Chicago,IL,,,,
3426,NA,Chicago,IL,,,,
3427,NA,Chicago,IL,,,,
3428,7519 W PALATINE AVE,Chicago,IL,60631,,,170311003005
3429,7544 W CLARENCE AVE,Chicago,IL,60631,,,170311003005
3430,7522 W CLARENCE AVE,Chicago,IL,60631,,,170311003005
3431,7571 W PALATINE AVE,Chicago,IL,60631,,,170311003005
3432,7333 W PALATINE AVE,Chicago,IL,60631,,,170311003005
3433,7332 W CLARENCE AVE,Chicago,IL,60631,,,170311003005
3434,7300 W CLARENCE AVE,Chicago,IL,60631,,,170311003005
3435,7429 W PALATINE AVE,Chicago,IL,60631,,,170311003005
3436,7231 W PALATINE AVE,Chicago,IL,60631,,,170311003005
3437,7282 W CLARENCE AVE,Chicago,IL,60631,,,170311003005
3438,NA,Chicago,IL,,,,
3439,7409 W CLARENCE AVE,Chicago,IL,60631,,,170311003005
3440,7330 W MYRTLE AVE,Chicago,IL,60631,,,170311003005
3441,7304 W MYRTLE AVE,Chicago,IL,60631,,,170311003005
3442,7300 W MYRTLE AVE,Chicago,IL,60631,,,170311003005
3443,7307 W CLARENCE AVE,Chicago,IL,60631,,,170311003005
3444,7335 W CLARENCE AVE,Chicago,IL,60631,,,170311003005
3445,7242 W MYRTLE AVE,Chicago,IL,60631,,,170311003005
3446,7240 W MYRTLE AVE,Chicago,IL,60631,,,170311003005
3447,7230 W MYRTLE AVE,Chicago,IL,60631,,,170311003005
3448,6152 N OLCOTT AVE,Chicago,IL,60631,,,170311003006
3449,6134 N OLCOTT AVE,Chicago,IL,60631,,,170311003006
3450,7536 W EVERELL AVE,Chicago,IL,60631,,,170311003006
3451,6148 N ODELL AVE,Chicago,IL,60631,,,170311003006
3452,7319 W MYRTLE AVE,Chicago,IL,60631,,,170311003006
3453,7404 W EVERELL AVE,Chicago,IL,60631,,,170311003006
3454,7424 W EVERELL AVE,Chicago,IL,60631,,,170311003006
3455,6139 N OLCOTT AVE,Chicago,IL,60631,,,170311003006
3456,7415 W MYRTLE AVE,Chicago,IL,60631,,,170311003006
3457,7275 W MYRTLE AVE,Chicago,IL,60631,,,170311003006
3458,7244 W EVERELL AVE,Chicago,IL,60631,,,170311003006
3459,7241 W EVERELL AVE,Chicago,IL,60631,,,170311003006
3460,7228 W HOOD AVE,Chicago,IL,60631,,,170311003006
3461,7220 W HOOD AVE,Chicago,IL,60631,,,170311003006
3462,6052 N OCONTO AVE,Chicago,IL,60631,,,170311003006
3463,6002 N OCONTO AVE,Chicago,IL,60631,,,170311003006
3464,6066 N HARLEM AVE,Chicago,IL,60631,,,170311003006
3465,6048 N HARLEM AVE,Chicago,IL,60631,,,170311003006
3466,5955 N CANFIELD AVE,Chicago,IL,60631,,,170311004002
3467,5954 N OZANAM AVE,Chicago,IL,60631,,,170311004002
3468,5942 N OZANAM AVE,Chicago,IL,60631,,,170311004002
3469,5947 N OZANAM AVE,Chicago,IL,60631,,,170311004002
3470,5943 N OZANAM AVE,Chicago,IL,60631,,,170311004002
3471,7743 W ROSEDALE AVE,Chicago,IL,60631,,,170311004003
3472,7741 W ROSEDALE AVE,Chicago,IL,60631,,,170311004003
3473,7816 W THORNDALE AVE,Chicago,IL,60631,,,170311004003
3474,7766 W THORNDALE AVE,Chicago,IL,60631,,,170311004003
3475,7752 W THORNDALE AVE,Chicago,IL,60631,,,170311004003
3476,7827 W THORNDALE AVE,Chicago,IL,60631,,,170311004003
3477,7751 W THORNDALE AVE,Chicago,IL,60631,,,170311004003
3478,7739 W THORNDALE AVE,Chicago,IL,60631,,,170311004003
3479,7762 W ARDMORE AVE,Chicago,IL,60631,,,170311004003
3480,7744 W ARDMORE AVE,Chicago,IL,60631,,,170311004003
3481,5815 N CANFIELD AVE,Chicago,IL,60631,,,170311004003
3482,5805 N CANFIELD AVE,Chicago,IL,60631,,,170311004003
3483,7743 W ARDMORE AVE,Chicago,IL,60631,,,170311004003
3484,7766 W VICTORIA ST,Chicago,IL,60631,,,170311004003
3485,7738 W VICTORIA ST,Chicago,IL,60631,,,170311004003
3486,7734 W VICTORIA ST,Chicago,IL,60631,,,170311004003
3487,5710 N OZARK AVE,Chicago,IL,60631,,,170311004003
3488,5700 N OZARK AVE,Chicago,IL,60631,,,170311004003
3489,7800 W HIGGINS RD,Chicago,IL,60631,,,
3490,7766 W HIGGINS RD,Chicago,IL,60631,,,
3491,766 W HIGGINS RD,Chicago,IL,0,,,
3492,7762 W HIGGINS RD,Chicago,IL,60631,,,
3493,7762 W HIGGINS RD,Chicago,IL,60631,,,
3494,7754 W HIGGINS RD,Chicago,IL,60631,,,
3495,NA,Chicago,IL,,,,
3496,NA,Chicago,IL,,,,
3497,5939 N OZARK AVE,Chicago,IL,60631,,,170311004002
3498,7718 W ROSEDALE AVE,Chicago,IL,60631,,,170311004002
3499,7662 W ROSEDALE AVE,Chicago,IL,60631,,,170311004002
3500,5935 N OTTAWA AVE,Chicago,IL,60631,,,170311004003
3501,5927 N OTTAWA AVE,Chicago,IL,60631,,,170311004003
3502,5952 N ORIOLE AVE,Chicago,IL,60631,,,170311004003
3503,5852 N ORIOLE AVE,Chicago,IL,60631,,,170311004003
3504,5844 N ORIOLE AVE,Chicago,IL,60631,,,170311004003
3505,5832 N ORIOLE AVE,Chicago,IL,60631,,,170311004003
3506,5824 N ORIOLE AVE,Chicago,IL,60631,,,170311004003
3507,5733 N OTTAWA AVE,Chicago,IL,60631,,,170311004003
3508,5715 N OTTAWA AVE,Chicago,IL,60631,,,170311004003
3509,5734 N ORIOLE AVE,Chicago,IL,60631,,,170311004003
3510,5744 N ORIOLE AVE,Chicago,IL,60631,,,170311004003
3511,5701 N ORANGE AVE,Chicago,IL,60631,,,170318104003
3512,5715 N OSAGE AVE,Chicago,IL,60631,,,170318104003
3513,5639 N OSAGE AVE,Chicago,IL,60631,,,170318104003
3514,5647 N OSAGE AVE,Chicago,IL,60631,,,170318104003
3515,5715 N ORANGE AVE,Chicago,IL,60631,,,170318104003
3516,5657 N CANFIELD AVE,Chicago,IL,60631,,,170311005004
3517,5615 N CANFIELD AVE,Chicago,IL,60631,,,170311005004
3518,5605 N CANFIELD AVE,Chicago,IL,60631,,,170311005004
3519,5653 N OZANAM AVE,Chicago,IL,60631,,,170311005004
3520,5645 N OZANAM AVE,Chicago,IL,60631,,,170311005004
3521,5608 N OZARK AVE,Chicago,IL,60631,,,170311005004
3522,7754 W BRYN MAWR AVE,Chicago,IL,60631,,,170311005004
3523,5647 N OZARK AVE,Chicago,IL,60631,,,170311005004
3524,5643 N OZARK AVE,Chicago,IL,60631,,,170311005004
3525,5622 N OVERHILL AVE,Chicago,IL,60631,,,170311005004
3526,5617 N OTTAWA AVE,Chicago,IL,60631,,,170311005004
3527,5600 N ORIOLE AVE,Chicago,IL,60631,,,170311005004
3528,5613 N OTTAWA AVE,Chicago,IL,60631,,,170311005004
3529,7647 W ROSEDALE AVE,Chicago,IL,60631,,,170311004003
3530,5814 N OTTAWA AVE,Chicago,IL,60631,,,170311004003
3531,7707 W THORNDALE AVE,Chicago,IL,60631,,,170311004003
3532,5807 N OZARK AVE,Chicago,IL,60631,,,170311004003
3533,7652 W VICTORIA ST,Chicago,IL,60631,,,170311004003
3534,NA,Chicago,IL,,,,
3535,NA,Chicago,IL,,,,
3536,NA,Chicago,IL,,,,
3537,NA,Chicago,IL,,,,
3538,NA,Chicago,IL,,,,
3539,NA,Chicago,IL,,,,
3540,NA,Chicago,IL,,,,
3541,NA,Chicago,IL,,,,
3542,NA,Chicago,IL,,,,
3543,NA,Chicago,IL,,,,
3544,NA,Chicago,IL,,,,
3545,NA,Chicago,IL,,,,
3546,NA,Chicago,IL,,,,
3547,NA,Chicago,IL,,,,
3548,NA,Chicago,IL,,,,
3549,NA,Chicago,IL,,,,
3550,5958 N OCONTO AVE,Chicago,IL,60631,,,170311003002
3551,5948 N OCONTO AVE,Chicago,IL,60631,,,170311003002
3552,7256 W THORNDALE AVE,Chicago,IL,60631,,,170311003002
3553,5970 N OCONTO AVE,Chicago,IL,60631,,,170311003002
3554,NA,Chicago,IL,,,,
3555,NA,Chicago,IL,,,,
3556,NA,Chicago,IL,,,,
3557,NA,Chicago,IL,,,,
3558,NA,Chicago,IL,,,,
3559,NA,Chicago,IL,,,,
3560,NA,Chicago,IL,,,,
3561,NA,Chicago,IL,,,,
3562,5818 N OCONTO AVE,Chicago,IL,60631,,,170311003002
3563,5935 N OCONTO AVE,Chicago,IL,60631,,,170311003002
3564,5923 N OCONTO AVE,Chicago,IL,60631,,,170311003002
3565,5907 N OCONTO AVE,Chicago,IL,60631,,,170311003002
3566,5847 N OCONTO AVE,Chicago,IL,60631,,,170311003002
3567,5831 N OCONTO AVE,Chicago,IL,60631,,,170311003002
3568,5878 N HARLEM AVE,Chicago,IL,60631,,,170311003002
3569,5852 N HARLEM AVE,Chicago,IL,60631,,,170311003002
3570,5848 N HARLEM AVE,Chicago,IL,60631,,,170311003002
3571,5938 N HARLEM AVE,Chicago,IL,60631,,,170311003002
3572,5804 N ODELL AVE,Chicago,IL,60631,,,170311003002
3573,7351 W TALCOTT AVE,Chicago,IL,60631,,,170311003002
3574,5815 N OKETO AVE,Chicago,IL,60631,,,170311003002
3575,5901 N OKETO AVE,Chicago,IL,60631,,,170311003002
3576,5839 N OKETO AVE,Chicago,IL,60631,,,170311003002
3577,5837 N OKETO AVE,Chicago,IL,60631,,,170311003002
3578,5829 N ODELL AVE,Chicago,IL,60631,,,170311003002
3579,7244 W SEMINOLE ST,Chicago,IL,60631,,,170311003002
3580,5801 N OCTAVIA AVE,Chicago,IL,60631,,,170311003002
3581,5807 N OCTAVIA AVE,Chicago,IL,60631,,,170311003002
3582,5701 N OKETO AVE,Chicago,IL,60631,,,170311003002
3583,5740 N ODELL AVE,Chicago,IL,60631,,,170311003002
3584,5741 N OKETO AVE,Chicago,IL,60631,,,170311003002
3585,5755 N OKETO AVE,Chicago,IL,60631,,,170311003002
3586,5737 N ODELL AVE,Chicago,IL,60631,,,170311003002
3587,5733 N ODELL AVE,Chicago,IL,60631,,,170311003002
3588,7320 W OLIVE AVE,Chicago,IL,60631,,,170311003002
3589,7208 W OLIVE AVE,Chicago,IL,60631,,,170311003002
3590,7228 W OLIVE AVE,Chicago,IL,60631,,,170311003002
3591,7232 W OLIVE AVE,Chicago,IL,60631,,,170311003002
3592,5756 N OCTAVIA AVE,Chicago,IL,60631,,,170311003002
3593,5627 N OKETO AVE,Chicago,IL,60631,,,170311003002
3594,5624 N ODELL AVE,Chicago,IL,60631,,,170311003002
3595,5614 N ODELL AVE,Chicago,IL,60631,,,170311003002
3596,7304 W BRYN MAWR AVE,Chicago,IL,60631,,,170311003002
3597,7243 W OLIVE AVE,Chicago,IL,60631,,,170311003002
3598,7248 W BRYN MAWR AVE,Chicago,IL,60631,,,170311003002
3599,7240 W BRYN MAWR AVE,Chicago,IL,60631,,,170311003002
3600,7251 W OLIVE AVE,Chicago,IL,60631,,,170311003002
3601,7522 W BRYN MAWR AVE,Chicago,IL,60631,,,170311005001
3602,7531 W HIGGINS RD,Chicago,IL,60631,,,170311005001
3603,7506 W SEMINOLE ST,Chicago,IL,60631,,,170311004003
3604,7470 W SEMINOLE ST,Chicago,IL,60631,,,170311004003
3605,5707 N ORIOLE AVE,Chicago,IL,60631,,,170311004003
3606,7514 W SEMINOLE ST,Chicago,IL,60631,,,170311004003
3607,5735 N OLEANDER AVE,Chicago,IL,60631,,,170311004003
3608,5723 N OLEANDER AVE,Chicago,IL,60631,,,170311004003
3609,5645 N OLCOTT AVE,Chicago,IL,60631,,,170311004003
3610,7459 W SEMINOLE ST,Chicago,IL,60631,,,170311004003
3611,5636 N OSCEOLA AVE,Chicago,IL,60631,,,170311004003
3612,5707 N OSCEOLA AVE,Chicago,IL,60631,,,170311004003
3613,7401 W ARDMORE AVE,Chicago,IL,60631,,,170311004003
3614,5722 N OKETO AVE,Chicago,IL,60631,,,170311004003
3615,5602 N OKETO AVE,Chicago,IL,60631,,,170311004003
3616,7520 W ROSEDALE AVE,Chicago,IL,60631,,,170311004003
3617,7464 W ROSEDALE AVE,Chicago,IL,60631,,,170311004003
3618,7456 W ROSEDALE AVE,Chicago,IL,60631,,,170311004003
3619,7432 W ROSEDALE AVE,Chicago,IL,60631,,,170311004003
3620,5747 N ORIOLE AVE,Chicago,IL,60631,,,170311004003
3621,5737 N ORIOLE AVE,Chicago,IL,60631,,,170311004003
3622,7443 W ROSEDALE AVE,Chicago,IL,60631,,,170311004003
3623,7524 W ARDMORE AVE,Chicago,IL,60631,,,170311004003
3624,7501 W ARDMORE AVE,Chicago,IL,60631,,,170311004003
3625,7457 W ARDMORE AVE,Chicago,IL,60631,,,170311004003
3626,8503 W BERWYN AVE,Chicago,IL,60656,,,170317608033
3627,8435 W BERWYN AVE,Chicago,IL,60656,,,170317608033
3628,NA,Chicago,IL,,,,
3629,NA,Chicago,IL,,,,
3630,NA,Chicago,IL,,,,
3631,NA,Chicago,IL,,,,
3632,NA,Chicago,IL,,,,
3633,NA,Chicago,IL,,,,
3634,8639 W CATHERINE AVE,Chicago,IL,60656,,,170317608031
3635,8653 W CATHERINE AVE,Chicago,IL,60656,,,170317608031
3636,NA,Chicago,IL,,,,
3637,NA,Chicago,IL,,,,
3638,NA,Chicago,IL,,,,
3639,NA,Chicago,IL,,,,
3640,NA,Chicago,IL,,,,
3641,NA,Chicago,IL,,,,
3642,NA,Chicago,IL,,,,
3643,NA,Chicago,IL,,,,
3644,NA,Chicago,IL,,,,
3645,NA,Chicago,IL,,,,
3646,NA,Chicago,IL,,,,
3647,NA,Chicago,IL,,,,
3648,NA,Chicago,IL,,,,
3649,NA,Chicago,IL,,,,
3650,NA,Chicago,IL,,,,
3651,NA,Chicago,IL,,,,
3652,NA,Chicago,IL,,,,
3653,NA,Chicago,IL,,,,
3654,8718 W EVELYN LN,Chicago,IL,60656,,,170317608031
3655,8718 W CATHERINE LN,Chicago,IL,60656,,,170317608031
3656,8718 W CATHERINE AVE,Chicago,IL,60656,,,170317608031
3657,8718 W CATHERINE AVE,Chicago,IL,60656,,,170317608031
3658,8538 W CATALPA AVE,Chicago,IL,60656,,,170317608012
3659,8530 W CATALPA AVE,Chicago,IL,60656,,,170317608012
3660,8518 W CATALPA AVE,Chicago,IL,60656,,,170317608012
3661,NA,Chicago,IL,,,,
3662,NA,Chicago,IL,,,,
3663,NA,Chicago,IL,,,,
3664,NA,Chicago,IL,,,,
3665,NA,Chicago,IL,,,,
3666,NA,Chicago,IL,,,,
3667,NA,Chicago,IL,,,,
3668,NA,Chicago,IL,,,,
3669,NA,Chicago,IL,,,,
3670,NA,Chicago,IL,,,,
3671,NA,Chicago,IL,,,,
3672,NA,Chicago,IL,,,,
3673,NA,Chicago,IL,,,,
3674,NA,Chicago,IL,,,,
3675,NA,Chicago,IL,,,,
3676,NA,Chicago,IL,,,,
3677,NA,Chicago,IL,,,,
3678,NA,Chicago,IL,,,,
3679,NA,Chicago,IL,,,,
3680,NA,Chicago,IL,,,,
3681,NA,Chicago,IL,,,,
3682,NA,Chicago,IL,,,,
3683,NA,Chicago,IL,,,,
3684,NA,Chicago,IL,,,,
3685,NA,Chicago,IL,,,,
3686,NA,Chicago,IL,,,,
3687,NA,Chicago,IL,,,,
3688,NA,Chicago,IL,,,,
3689,NA,Chicago,IL,,,,
3690,NA,Chicago,IL,,,,
3691,NA,Chicago,IL,,,,
3692,NA,Chicago,IL,,,,
3693,NA,Chicago,IL,,,,
3694,NA,Chicago,IL,,,,
3695,NA,Chicago,IL,,,,
3696,NA,Chicago,IL,,,,
3697,NA,Chicago,IL,,,,
3698,8536 W BERWYN AVE,Chicago,IL,60656,,,170317608033
3699,8406 W BERWYN AVE,Chicago,IL,60656,,,170317608033
3700,8414 W BERWYN AVE,Chicago,IL,60656,,,170317608033
3701,NA,Chicago,IL,,,,
3702,NA,Chicago,IL,,,,
3703,NA,Chicago,IL,,,,
3704,5215 N EAST RIVER RD,Chicago,IL,60656,,,170317608032
3705,5201 N EAST RIVER RD,Chicago,IL,60656,,,170317608032
3706,NA,Chicago,IL,,,,
3707,NA,Chicago,IL,,,,
3708,NA,Chicago,IL,,,,
3709,5219 N RESERVE AVE,Chicago,IL,60656,,,170317608032
3710,5214 N OAKVIEW ST,Chicago,IL,60656,,,170317608032
3711,5226 N OAKVIEW ST,Chicago,IL,60656,,,170317608032
3712,NA,Chicago,IL,,,,
3713,NA,Chicago,IL,,,,
3714,NA,Chicago,IL,,,,
3715,NA,Chicago,IL,,,,
3716,NA,Chicago,IL,,,,
3717,NA,Chicago,IL,,,,
3718,NA,Chicago,IL,,,,
3719,NA,Chicago,IL,,,,
3720,NA,Chicago,IL,,,,
3721,5227 N OAKVIEW ST,Chicago,IL,60656,,,170317608032
3722,5201 N OAKVIEW ST,Chicago,IL,60656,,,170317608032
3723,5210 N POTAWATOMIE ST,Chicago,IL,60656,,,170317608031
3724,NA,Chicago,IL,,,,
3725,NA,Chicago,IL,,,,
3726,NA,Chicago,IL,,,,
3727,NA,Chicago,IL,,,,
3728,NA,Chicago,IL,,,,
3729,NA,Chicago,IL,,,,
3730,NA,Chicago,IL,,,,
3731,NA,Chicago,IL,,,,
3732,NA,Chicago,IL,,,,
3733,NA,Chicago,IL,,,,
3734,NA,Chicago,IL,,,,
3735,NA,Chicago,IL,,,,
3736,NA,Chicago,IL,,,,
3737,NA,Chicago,IL,,,,
3738,NA,Chicago,IL,,,,
3739,NA,Chicago,IL,,,,
3740,NA,Chicago,IL,,,,
3741,NA,Chicago,IL,,,,
3742,NA,Chicago,IL,,,,
3743,NA,Chicago,IL,,,,
3744,NA,Chicago,IL,,,,
3745,NA,Chicago,IL,,,,
3746,NA,Chicago,IL,,,,
3747,NA,Chicago,IL,,,,
3748,NA,Chicago,IL,,,,
3749,NA,Chicago,IL,,,,
3750,NA,Chicago,IL,,,,
3751,NA,Chicago,IL,,,,
3752,NA,Chicago,IL,,,,
3753,NA,Chicago,IL,,,,
3754,NA,Chicago,IL,,,,
3755,NA,Chicago,IL,,,,
3756,NA,Chicago,IL,,,,
3757,NA,Chicago,IL,,,,
3758,8601 W SUMMERDALE AVE,Chicago,IL,60656,,,170317608031
3759,8637 W SUMMERDALE AVE,Chicago,IL,60656,,,170317608031
3760,8639 W SUMMERDALE AVE,Chicago,IL,60656,,,170317608031
3761,8651 W SUMMERDALE AVE,Chicago,IL,60656,,,170317608031
3762,NA,Chicago,IL,,,,
3763,NA,Chicago,IL,,,,
3764,NA,Chicago,IL,,,,
3765,NA,Chicago,IL,,,,
3766,NA,Chicago,IL,,,,
3767,NA,Chicago,IL,,,,
3768,NA,Chicago,IL,,,,
3769,NA,Chicago,IL,,,,
3770,NA,Chicago,IL,,,,
3771,NA,Chicago,IL,,,,
3772,NA,Chicago,IL,,,,
3773,NA,Chicago,IL,,,,
3774,NA,Chicago,IL,,,,
3775,NA,Chicago,IL,,,,
3776,NA,Chicago,IL,,,,
3777,NA,Chicago,IL,,,,
3778,NA,Chicago,IL,,,,
3779,NA,Chicago,IL,,,,
3780,NA,Chicago,IL,,,,
3781,NA,Chicago,IL,,,,
3782,NA,Chicago,IL,,,,
3783,NA,Chicago,IL,,,,
3784,NA,Chicago,IL,,,,
3785,NA,Chicago,IL,,,,
3786,NA,Chicago,IL,,,,
3787,NA,Chicago,IL,,,,
3788,NA,Chicago,IL,,,,
3789,NA,Chicago,IL,,,,
3790,NA,Chicago,IL,,,,
3791,NA,Chicago,IL,,,,
3792,NA,Chicago,IL,,,,
3793,NA,Chicago,IL,,,,
3794,NA,Chicago,IL,,,,
3795,NA,Chicago,IL,,,,
3796,NA,Chicago,IL,,,,
3797,NA,Chicago,IL,,,,
3798,NA,Chicago,IL,,,,
3799,NA,Chicago,IL,,,,
3800,NA,Chicago,IL,,,,
3801,NA,Chicago,IL,,,,
3802,NA,Chicago,IL,,,,
3803,NA,Chicago,IL,,,,
3804,NA,Chicago,IL,,,,
3805,NA,Chicago,IL,,,,
3806,NA,Chicago,IL,,,,
3807,NA,Chicago,IL,,,,
3808,NA,Chicago,IL,,,,
3809,NA,Chicago,IL,,,,
3810,NA,Chicago,IL,,,,
3811,NA,Chicago,IL,,,,
3812,NA,Chicago,IL,,,,
3813,NA,Chicago,IL,,,,
3814,NA,Chicago,IL,,,,
3815,NA,Chicago,IL,,,,
3816,NA,Chicago,IL,,,,
3817,NA,Chicago,IL,,,,
3818,NA,Chicago,IL,,,,
